job_id,title,company,location,zip_code,state,source,ats,department,is_remote,job_url,job_types,tags,salary,published_at,start_date_raw,modified_at,ingested_at,is_english,work_style,language_requirement,region,date_added,date_expired
sem_bmw_werkstudent-virtuelle-fabrik-und-3d-factory-scanning-w-m-x_m-nchen,Werkstudent Virtuelle Fabrik und 3D Factory Scanning (w/m/x),BMW AG,München,80809.0,Bayern,ba_api,,,False,https://www.arbeitsagentur.de/jobsuche/jobdetail/12462-1572921-1-S,,Working Student,,,2026-07-15,2026-06-30T15:45:32.324,2026-07-06T07:01:03.142629+00:00,False,onsite,german_required,Germany,2026-07-06,2026-07-06
sem_bosch-group_abschlussarbeit-fem-untersuchung-des-seitenspalts-einer-hydraulikpumpe_lohr-am-main-by-de,Abschlussarbeit FEM-Untersuchung des Seitenspalts einer Hydraulikpumpe,Bosch Group,"Lohr am Main, BY, de",,,direct,smartrecruiters,,False,https://jobs.smartrecruiters.com/BoschGroup/744000129731295,Full-time,Master Thesis,,2026-06-02T11:41:02.067Z,,2026-06-02T11:41:02.067Z,2026-07-06T07:00:46.082166+00:00,False,onsite,german_required,Germany,2026-07-06,2026-07-06
sem_bosch-group_adatv-delmi-jogi-gyakornok_budapest-hu,Adatvédelmi jogi gyakornok,Bosch Group,"Budapest, hu",,,direct,smartrecruiters,,False,https://jobs.smartrecruiters.com/BoschGroup/744000129713662,Intern,,,2026-06-02T10:10:45.487Z,,2026-06-02T10:10:45.487Z,2026-07-06T07:00:46.082166+00:00,False,onsite,german_required,Hungary,2026-07-06,2026-07-06
sem_bosch-group_anal-zis-gyakornok_budapest-hu,Analízis gyakornok,Bosch Group,"Budapest, hu",,,direct,smartrecruiters,,False,https://jobs.smartrecruiters.com/BoschGroup/744000129771334,Intern,,,2026-06-02T13:54:22.787Z,,2026-06-02T13:54:22.787Z,2026-07-06T07:00:46.082166+00:00,False,onsite,german_required,Hungary,2026-07-06,2026-07-06
sem_bosch-group_asszisztens-gyakornok_budapest-hu,Asszisztens gyakornok,Bosch Group,"Budapest, hu",,,direct,smartrecruiters,,False,https://jobs.smartrecruiters.com/BoschGroup/744000132371869,Intern,,,2026-06-16T09:25:27.727Z,,2026-06-16T09:25:27.727Z,2026-07-06T07:00:46.082166+00:00,False,onsite,german_required,Hungary,2026-07-06,2026-07-06
sem_bosch-group_bachelorarbeit-zur-zukunft-der-softwareentwicklung-von-code-zu-intelligenten-agenten_schwieberdingen-bw-de,Bachelorarbeit zur Zukunft der Softwareentwicklung - Von Code zu intelligenten Agenten,Bosch Group,"Schwieberdingen, BW, de",,,direct,smartrecruiters,,False,https://jobs.smartrecruiters.com/BoschGroup/744000129730120,Full-time,Master Thesis,,2026-06-02T11:29:29.496Z,,2026-06-02T11:29:29.496Z,2026-07-06T07:00:46.082166+00:00,False,onsite,german_required,Germany,2026-07-06,2026-07-06
sem_bosch-group_business-analyst-w-m-div-schwerpunkt-europ-ische-business-units_m-nchen-by-de,Business Analyst (w/m/div.) - Schwerpunkt Europäische Business Units,Bosch Group,"München, BY, de",,,direct,smartrecruiters,,False,https://jobs.smartrecruiters.com/BoschGroup/744000133951889,Full-time,,,2026-06-24T13:34:46.192Z,,2026-06-24T13:34:46.192Z,2026-07-06T07:00:46.082166+00:00,True,onsite,english_only,Belarus,2026-07-06,2026-07-06
sem_bosch-group_csomagol-stervez-gyakornok-logisztikai-ter-leten_hatvan-hu,Csomagolástervező gyakornok - Logisztikai területen,Bosch Group,"Hatvan, hu",,,direct,smartrecruiters,,False,https://jobs.smartrecruiters.com/BoschGroup/744000130547093,Intern,,,2026-06-05T15:36:07.550Z,,2026-06-05T15:36:07.550Z,2026-07-06T07:00:46.082166+00:00,False,onsite,german_required,Hungary,2026-07-06,2026-07-06
sem_bosch-group_digital-marketing-specialist-hvac-fixed-term-contract_budapest-hu,Digital Marketing Specialist-HVAC (Fixed-Term Contract),Bosch Group,"Budapest, hu",,,direct,smartrecruiters,,False,https://jobs.smartrecruiters.com/BoschGroup/744000129733838,Full-time,,,2026-06-02T11:40:27.909Z,,2026-06-02T11:40:27.909Z,2026-07-06T07:00:46.082166+00:00,True,onsite,english_only,Hungary,2026-07-06,2026-07-06
sem_bosch-group_elektroniker-in-der-leiterkartenfertigung-w-m-div_lohr-am-main-by-de,Elektroniker in der Leiterkartenfertigung (w/m/div.),Bosch Group,"Lohr am Main, BY, de",,,direct,smartrecruiters,,False,https://jobs.smartrecruiters.com/BoschGroup/744000131686659,Full-time,,,2026-06-11T14:11:14.960Z,,2026-06-11T14:11:14.960Z,2026-07-06T07:00:46.082166+00:00,False,onsite,german_required,Germany,2026-07-06,2026-07-06
sem_bosch-group_elektroniker-sicherheitstechniker-gebiet-leipzig-halle-w-m-div_leipzig-sachsen-de,Elektroniker / Sicherheitstechniker - Gebiet Leipzig/Halle (w/m/div.),Bosch Group,"Leipzig, SACHSEN, de",,,direct,smartrecruiters,,False,https://jobs.smartrecruiters.com/BoschGroup/744000132130534,Full-time,,,2026-06-15T07:36:25.144Z,,2026-06-15T07:36:25.144Z,2026-07-06T07:00:46.082166+00:00,False,onsite,german_required,Germany,2026-07-06,2026-07-06
sem_bosch-group_informatikus-gyakonok_makl-r-hu,Informatikus gyakonok,Bosch Group,"Maklár, hu",,,direct,smartrecruiters,,False,https://jobs.smartrecruiters.com/BoschGroup/744000129660520,Intern,,,2026-06-02T06:32:40.972Z,,2026-06-02T06:32:40.972Z,2026-07-06T07:00:46.082166+00:00,False,onsite,german_required,Hungary,2026-07-06,2026-07-06
sem_bosch-group_internship-in-product-management-data-analysis-business-modelling_stuttgart-bw-de,Internship in Product Management – Data Analysis & Business Modelling,Bosch Group,"Stuttgart, BW, de",,,direct,smartrecruiters,,False,https://jobs.smartrecruiters.com/BoschGroup/744000132571369,Full-time,Internship,,2026-06-17T07:19:04.672Z,,2026-06-17T07:19:04.672Z,2026-07-06T07:00:46.082166+00:00,False,onsite,german_required,Germany,2026-07-06,2026-07-06
sem_bosch-group_junior-supply-chain-officer-apprenticeship_breda-nb-nl,Junior Supply Chain Officer (Apprenticeship),Bosch Group,"Breda, NB, nl",,,direct,smartrecruiters,,False,https://jobs.smartrecruiters.com/BoschGroup/744000129702224,Intern,Junior / Entry Level,,2026-06-02T09:28:20.847Z,,2026-06-02T09:28:20.847Z,2026-07-06T07:00:46.082166+00:00,False,onsite,german_required,Netherlands,2026-07-06,2026-07-06
sem_bosch-group_kundendiensttechniker-industriekessel-region-tirol-w-m-div_bischofshofen-salzburg-at,Kundendiensttechniker - Industriekessel Region Tirol (w/m/div.),Bosch Group,"Bischofshofen, Salzburg, at",,,direct,smartrecruiters,,True,https://jobs.smartrecruiters.com/BoschGroup/744000135701561,Full-time,,,2026-07-03T11:12:40.878Z,,2026-07-03T11:12:40.878Z,2026-07-06T07:00:46.082166+00:00,False,remote,german_required,Austria,2026-07-06,2026-07-06
sem_bosch-group_pflichtpraktikum-im-direkten-einkauf-software-und-daten_stuttgart-bw-de,Pflichtpraktikum im direkten Einkauf - Software und Daten,Bosch Group,"Stuttgart, BW, de",,,direct,smartrecruiters,,False,https://jobs.smartrecruiters.com/BoschGroup/744000134447299,Full-time,,,2026-06-26T11:00:12.116Z,,2026-06-26T11:00:12.116Z,2026-07-06T07:00:46.082166+00:00,False,onsite,german_required,Germany,2026-07-06,2026-07-06
sem_bosch-group_praktikum-brandschutz-und-gefahrenabwehr_dresden-de,Praktikum Brandschutz und Gefahrenabwehr,Bosch Group,"Dresden, de",,,direct,smartrecruiters,,False,https://jobs.smartrecruiters.com/BoschGroup/744000129692233,Full-time,Internship,,2026-06-02T08:56:20.517Z,,2026-06-02T08:56:20.517Z,2026-07-06T07:00:46.082166+00:00,False,onsite,german_required,Germany,2026-07-06,2026-07-06
sem_bosch-group_praktikum-im-bereich-projekteinkauf_lohr-am-main-by-de,Praktikum im Bereich Projekteinkauf,Bosch Group,"Lohr am Main, BY, de",,,direct,smartrecruiters,,False,https://jobs.smartrecruiters.com/BoschGroup/744000129739529,Full-time,Internship,,2026-06-02T12:01:34.174Z,,2026-06-02T12:01:34.174Z,2026-07-06T07:00:46.082166+00:00,False,onsite,german_required,Germany,2026-07-06,2026-07-06
sem_bosch-group_praktikum-im-bereich-software-engineering_immenstadt-im-allg-u-by-de,Praktikum im Bereich Software Engineering,Bosch Group,"Immenstadt im Allgäu, BY, de",,,direct,smartrecruiters,,False,https://jobs.smartrecruiters.com/BoschGroup/744000129675846,Full-time,Internship,,2026-06-02T08:00:22.262Z,,2026-06-02T08:00:22.262Z,2026-07-06T07:00:46.082166+00:00,False,onsite,german_required,Belarus,2026-07-06,2026-07-06
sem_bosch-group_praktikum-in-der-fertigungsplanung-von-niederdrucksensoren_eisenach-th-de,Praktikum in der Fertigungsplanung von Niederdrucksensoren,Bosch Group,"Eisenach, TH, de",,,direct,smartrecruiters,,False,https://jobs.smartrecruiters.com/BoschGroup/744000133013869,Full-time,Internship,,2026-06-19T08:18:41.626Z,,2026-06-19T08:18:41.626Z,2026-07-06T07:00:46.082166+00:00,False,onsite,german_required,Germany,2026-07-06,2026-07-06
sem_bosch-group_premaster-programm-gapyear-strategischer-einkauf_elchingen-by-de,PreMaster Programm - GapYear - Strategischer Einkauf,Bosch Group,"Elchingen, BY, de",,,direct,smartrecruiters,,False,https://jobs.smartrecruiters.com/BoschGroup/744000129673219,Full-time,,,2026-06-02T07:44:26.464Z,,2026-06-02T07:44:26.464Z,2026-07-06T07:00:46.082166+00:00,False,onsite,german_required,Belarus,2026-07-06,2026-07-06
sem_bosch-group_recruitment-internship_beograd-rs,Recruitment Internship,Bosch Group,"Beograd, rs",,,direct,smartrecruiters,,False,https://jobs.smartrecruiters.com/BoschGroup/744000129998059,Full-time,Internship,,2026-06-03T13:08:04.314Z,,2026-06-03T13:08:04.314Z,2026-07-06T07:00:46.082166+00:00,False,onsite,german_required,Serbia,2026-07-06,2026-07-06
sem_bosch-group_sachbearbeiter-datenmanagement-buderus-deutschland-w-m-div-befristet-f-r-2-jahre_wetzlar-he-de,Sachbearbeiter Datenmanagement - Buderus Deutschland (w/m/div.) - befristet für 2 Jahre,Bosch Group,"Wetzlar, HE, de",,,direct,smartrecruiters,,False,https://jobs.smartrecruiters.com/BoschGroup/744000129752234,Full-time,,,2026-06-02T12:56:37.920Z,,2026-06-02T12:56:37.920Z,2026-07-06T07:00:46.082166+00:00,False,onsite,german_required,Germany,2026-07-06,2026-07-06
sem_bosch-group_sales-manager-wasserstofftechnologie-w-m-div_linz-ober-sterreich-at,Sales Manager Wasserstofftechnologie (w/m/div.),Bosch Group,"Linz, Oberösterreich, at",,,direct,smartrecruiters,,False,https://jobs.smartrecruiters.com/BoschGroup/744000135705775,Full-time,,,2026-07-03T11:10:15.060Z,,2026-07-03T11:10:15.060Z,2026-07-06T07:00:46.082166+00:00,True,onsite,english_only,Austria,2026-07-06,2026-07-06
sem_bosch-group_sat-uzman_diyarbak-r-tr,Satış Uzmanı,Bosch Group,"Diyarbakır, tr",,,direct,smartrecruiters,,False,https://jobs.smartrecruiters.com/BoschGroup/744000134404840,Full-time,,,2026-06-26T06:58:45.633Z,,2026-06-26T06:58:45.633Z,2026-07-06T07:00:46.082166+00:00,False,onsite,german_required,Turkey,2026-07-06,2026-07-06
sem_bosch-group_senior-manager-automation-w-m-div_dresden-sn-de,Senior Manager Automation (w/m/div.),Bosch Group,"Dresden, SN, de",,,direct,smartrecruiters,,False,https://jobs.smartrecruiters.com/BoschGroup/744000131415159,Full-time,,,2026-06-10T09:58:28.608Z,,2026-06-10T09:58:28.608Z,2026-07-06T07:00:46.082166+00:00,True,onsite,english_only,Germany,2026-07-06,2026-07-06
sem_bosch-group_senior-software-developer-embedded-c-f-m-div_ovar-aveiro-pt,Senior Software Developer - Embedded C++ (f/m/div.),Bosch Group,"Ovar, Aveiro, pt",,,direct,smartrecruiters,,False,https://jobs.smartrecruiters.com/BoschGroup/744000129724340,Full-time,,,2026-06-02T11:08:45.455Z,,2026-06-02T11:08:45.455Z,2026-07-06T07:00:46.082166+00:00,True,onsite,english_only,Portugal,2026-07-06,2026-07-06
sem_bosch-group_sz-riat-mogat-min-s-gbiztos-t-si-m-rn-k-mcp-k-ziszersz-mgy-r_miskolc-hu,Szériatámogató minőségbiztosítási mérnök /McP kéziszerszámgyár/,Bosch Group,"Miskolc, hu",,,direct,smartrecruiters,,False,https://jobs.smartrecruiters.com/BoschGroup/744000133047719,Full-time,,,2026-06-19T11:19:28.920Z,,2026-06-19T11:19:28.920Z,2026-07-06T07:00:46.082166+00:00,False,onsite,german_required,Hungary,2026-07-06,2026-07-06
sem_bosch-group_technikai-szolg-ltat-s-koordin-tor-gyakornok_budapest-hu,Technikai szolgáltatás koordinátor gyakornok,Bosch Group,"Budapest, hu",,,direct,smartrecruiters,,False,https://jobs.smartrecruiters.com/BoschGroup/744000129767479,Intern,,,2026-06-02T13:43:08.624Z,,2026-06-02T13:43:08.624Z,2026-07-06T07:00:46.082166+00:00,False,onsite,german_required,Hungary,2026-07-06,2026-07-06
sem_bosch-group_werkstudent-im-bereich-programmierung-und-data-science-w-m-div_stuttgart-bw-de,Werkstudent im Bereich Programmierung und Data Science (w/m/div.),Bosch Group,"Stuttgart, BW, de",,,direct,smartrecruiters,,False,https://jobs.smartrecruiters.com/BoschGroup/744000129675739,Part-time,"AI / ML,Working Student",,2026-06-02T07:52:47.400Z,,2026-06-02T07:52:47.400Z,2026-07-06T07:00:46.082166+00:00,False,onsite,german_required,Germany,2026-07-06,2026-07-06
sem_bosch-group_werkstudent-im-bereich-sales-w-m-div_murrhardt-bw-de,Werkstudent im Bereich Sales (w/m/div.),Bosch Group,"Murrhardt, BW, de",,,direct,smartrecruiters,,False,https://jobs.smartrecruiters.com/BoschGroup/744000132822959,Part-time,Working Student,,2026-06-18T09:44:16.680Z,,2026-06-18T09:44:16.680Z,2026-07-06T07:00:46.082166+00:00,False,onsite,german_required,Germany,2026-07-06,2026-07-06
sem_bosch-group_working-student-in-sap-process-expert-team_cluj-jucu-ro,Working Student in SAP Process Expert Team,Bosch Group,"Cluj, Jucu, ro",,,direct,smartrecruiters,,False,https://jobs.smartrecruiters.com/BoschGroup/744000132204979,Full-time,Working Student,,2026-06-15T13:38:15.467Z,,2026-06-15T13:38:15.467Z,2026-07-06T07:00:46.082166+00:00,True,onsite,english_only,Romania,2026-07-06,2026-07-06
sem_brunel-nl-bielefeld_embedded-software-engineer_bielefeld,Embedded Software Engineer (m/w/d),Brunel GmbH NL Bielefeld,Bielefeld,33602.0,Nordrhein-Westfalen,ba_api,,,False,https://www.arbeitsagentur.de/jobsuche/jobdetail/12362-TR-274864_613062LS-S,,,,,2026-06-22,2026-06-22T07:41:39.758,2026-07-06T07:01:03.142629+00:00,True,onsite,english_only,Germany,2026-07-06,2026-07-06
sem_brunel-nl-kiel_sachbearbeiter-zertifizierungsstelle_,Sachbearbeiter Zertifizierungsstelle (w/m/d),Brunel GmbH NL Kiel,,,Schleswig-Holstein,ba_api,,,False,https://www.arbeitsagentur.de/jobsuche/jobdetail/12362-TR-283657_613023LS-S,,,,,2026-06-22,2026-06-22T07:41:32.486,2026-07-06T07:01:03.142629+00:00,False,onsite,german_required,Germany,2026-07-06,2026-07-06
sem_bsh-hausger-te_praktikum-consumer-insights-und-cx-research-43678_m-nchen,Praktikum Consumer Insights und CX Research / 43678,BSH Hausgeräte GmbH,München,81739.0,Bayern,ba_api,,,False,https://www.arbeitsagentur.de/jobsuche/jobdetail/15986-43678-1-S,,Internship,,,2026-05-06,2026-05-06T11:08:39.372,2026-07-06T07:01:03.142629+00:00,False,onsite,german_required,Germany,2026-07-06,2026-07-06
sem_bunq_fraud-operations-analyst_amsterdam-noord-holland-netherlands,Fraud Operations Analyst,Bunq,"Amsterdam, Noord-Holland, Netherlands",,,direct,recruitee,Support & Operations,False,https://careers.bunq.com/o/fraud-operations-analyst-2,fulltime_permanent,E2,"{'max': None, 'min': None, 'period': None, 'currency': None}",2026-05-21 06:54:09 UTC,,2026-06-04 11:24:16 UTC,2026-07-06T07:00:46.082166+00:00,True,hybrid,english_only,Netherlands,2026-07-06,2026-07-06
sem_bunq_product-owner-credit_amsterdam-noord-holland-netherlands,Product Owner - Credit,Bunq,"Amsterdam, Noord-Holland, Netherlands",,,direct,recruitee,Product,False,https://careers.bunq.com/o/product-owner-credit,fulltime_permanent,L4,"{'max': None, 'min': None, 'period': None, 'currency': None}",2026-02-12 15:41:10 UTC,,2026-06-17 09:25:23 UTC,2026-07-06T07:00:46.082166+00:00,False,hybrid,german_required,Netherlands,2026-07-06,2026-07-06
sem_bwi_software-engineer-full-stack_berlin,Software Engineer Full Stack (m/w/d),BWI GmbH,Berlin,10115.0,Berlin,ba_api,,,False,https://www.arbeitsagentur.de/jobsuche/jobdetail/13509-0000211006b004-S,,,,,2026-06-29,2026-06-29T15:00:52.31,2026-07-06T07:01:03.142629+00:00,True,onsite,english_only,Germany,2026-07-06,2026-07-06
sem_bwi_system-engineer-workflow-platform-service_strausberg,System Engineer – Workflow Platform Service (m/w/d),BWI GmbH,Strausberg,15344.0,Brandenburg,ba_api,,,False,https://www.arbeitsagentur.de/jobsuche/jobdetail/13509-00002110d2f001-S,,,,,2026-09-01,2026-07-03T12:58:58.478,2026-07-06T07:01:03.142629+00:00,True,onsite,english_only,Germany,2026-07-06,2026-07-06
sem_canva_polish-language-manager_warsaw-masovian-voivodeship-pl,Polish Language Manager,Canva,"Warsaw, Masovian Voivodeship, pl",,,direct,smartrecruiters,,True,https://jobs.smartrecruiters.com/Canva/6000000001200896,Full-time,,,2026-07-01T11:16:04.696Z,,2026-07-01T11:16:04.696Z,2026-07-06T07:00:46.082166+00:00,True,remote,english_only,Poland,2026-07-06,2026-07-06
sem_ccep-deutschland_engineer-operational-it-digital-all-genders_deizisau,Engineer Operational IT & Digital (all genders),CCEP Deutschland GmbH,Deizisau,73779.0,Baden-Württemberg,ba_api,,,False,https://www.arbeitsagentur.de/jobsuche/jobdetail/13157-44219932-63-S,,,,,2026-07-03,2026-07-03T12:40:46.15,2026-07-06T07:01:03.142629+00:00,True,onsite,english_only,Germany,2026-07-06,2026-07-06
sem_celonis_associate-applied-ai-engineer-apac-orbit-program_madrid-spain,Associate Applied AI Engineer (APAC) - Orbit Program,Celonis,"Madrid, Spain",,,direct,greenhouse,Value Engineering,False,https://job-boards.greenhouse.io/celonis/jobs/7662738003?gh_jid=7662738003,,"AI / ML,Analytics / BI,Internship",,,,2026-06-12T06:57:12-04:00,2026-07-06T07:00:46.082166+00:00,True,hybrid,english_only,Spain,2026-07-06,2026-07-06
sem_celonis_associate-applied-ai-engineer-benelux-orbit-program_madrid-spain,Associate Applied AI Engineer (Benelux) - Orbit Program,Celonis,"Madrid, Spain",,,direct,greenhouse,Value Engineering,False,https://job-boards.greenhouse.io/celonis/jobs/7765936003?gh_jid=7765936003,,"AI / ML,Analytics / BI,Internship",,,,2026-06-18T13:54:28-04:00,2026-07-06T07:00:46.082166+00:00,True,hybrid,english_only,Spain,2026-07-06,2026-07-06
sem_celonis_associate-applied-ai-engineer-scale-emea-german-speaking-orbit-program_madrid-spain,Associate Applied AI Engineer (Scale EMEA/German-Speaking) - Orbit Program,Celonis,"Madrid, Spain",,,direct,greenhouse,Value Engineering,False,https://job-boards.greenhouse.io/celonis/jobs/7762505003?gh_jid=7762505003,,"AI / ML,Analytics / BI,Internship",,,,2026-06-24T05:50:34-04:00,2026-07-06T07:00:46.082166+00:00,True,hybrid,english_only,Spain,2026-07-06,2026-07-06
sem_celonis_global-campaigns-graduated-internship-12-months_madrid-spain,Global Campaigns Graduated Internship (12-months),Celonis,"Madrid, Spain",,,direct,greenhouse,Marketing,False,https://job-boards.greenhouse.io/celonis/jobs/7762524003?gh_jid=7762524003,,"Working Student,Internship",,,,2026-06-18T09:43:26-04:00,2026-07-06T07:00:46.082166+00:00,False,hybrid,german_required,Spain,2026-07-06,2026-07-06
sem_celonis_strategic-account-executive-nordics_copenhagen-denmark,Strategic Account Executive Nordics,Celonis,"Copenhagen, Denmark",,,direct,greenhouse,Sales,False,https://job-boards.greenhouse.io/celonis/jobs/7698036003?gh_jid=7698036003,,,,,,2026-06-05T11:21:38-04:00,2026-07-06T07:00:46.082166+00:00,False,hybrid,german_required,Denmark,2026-07-06,2026-07-06
sem_contentful_director-product-management_berlin-berlin-germany,"Director, Product Management (f/m/d)",Contentful,"Berlin, Berlin, Germany",,,direct,greenhouse,Product,False,https://job-boards.greenhouse.io/contentful/jobs/7815930,,"AI / ML,Analytics / BI",,,,2026-06-24T14:03:57-04:00,2026-07-06T07:00:46.082166+00:00,False,hybrid,german_required,Germany,2026-07-06,2026-07-06
sem_contentful_director-product-management_dublin-dublin-ireland,"Director, Product Management (f/m/d)",Contentful,"Dublin, Dublin, Ireland",,,direct,greenhouse,Product,False,https://job-boards.greenhouse.io/contentful/jobs/7815919,,"AI / ML,Analytics / BI",,,,2026-06-24T14:03:57-04:00,2026-07-06T07:00:46.082166+00:00,False,hybrid,german_required,Ireland,2026-07-06,2026-07-06
sem_contentful_director-product-management_london-england-united-kingdom,"Director, Product Management (f/m/d)",Contentful,"London, England, United Kingdom",,,direct,greenhouse,Product,False,https://job-boards.greenhouse.io/contentful/jobs/7789452,,"AI / ML,Analytics / BI",,,,2026-06-24T14:03:57-04:00,2026-07-06T07:00:46.082166+00:00,False,hybrid,german_required,United Kingdom,2026-07-06,2026-07-06
sem_coupa_ai-business-transformation-design-strategist-11396_united-kingdom,AI Business Transformation & Design Strategist - 11396,Coupa,United Kingdom,,,direct,lever,Services,True,https://jobs.lever.co/coupa/dc6c7743-bcb5-4891-918a-6e3fe55e34e5,Mid-Senior Level,Professional Services,"The successful candidate’s starting salary will be determined based on permissible, non-discriminatory factors such as skills, experience, and geographic location.",1775629743415,,1775629743415,2026-07-06T07:00:46.082166+00:00,False,remote,german_required,United Kingdom,2026-07-06,2026-07-06
sem_coupa_customer-value-director-11323_germany,Customer Value Director - 11323,Coupa,Germany,,,direct,lever,Services,True,https://jobs.lever.co/coupa/646c02aa-e97f-4d38-b02a-bf3a7d132adf,Mid-Senior Level,Customer Value,"OTE range EUR 130 000-147 333 with a mix of 80/20 The successful candidate’s starting salary will be determined based on permissible, non-discriminatory factors such as skills, experience, and geographic location. At Coupa, we are 100% committed to creating and nurturing an environment that supports your physical, mental, and community well-being . We offer a comprehensive suite of benefits designed to help you and your family thrive: Global Well-being Perks (For All Employees Globally) Global Wellness Days: Enjoy two designated, company-wide paid wellness days off each year (typically the first Friday in March and the last Friday in September) so the entire global team can unplug, step away, and recharge together . Birthday Time-Off: Celebrate your day! Coupa provides a paid day off on your birthday or another day of your choice within your birthday month . Volunteer Time Off (VTO): Giving back is in our DNA. We offer 40 hours of paid VTO annually to support the community initiatives and volunteer programs you are passionate about . Employee Assistance Program (EAP): Access free, confidential, 24/7/365 counseling and resources for emotional support, work-life solutions, financial advice, legal guidance, and support for new parents . Business Travel Protection: Travel with peace of mind. Zurich Travel Assist provides medical, safety, pre-trip planning, and emergency support during any business travel . Referral Bonus Program: Share the Coupa experience! Receive generous monetary referral bonuses when you successfully refer talented friends or acquaintances who are hired into open roles . Please note: In addition to these global well-being perks, Coupa offers highly competitive, location-specific benefits packages (which include comprehensive medical/dental insurance, retirement/pension plans, and life or accident protection) tailored to your primary work location . Your recruiter will walk you through the specific regional benefits package for this role during the interview process.",1773956752391,,1773956752391,2026-07-06T07:00:46.082166+00:00,False,remote,german_required,Germany,2026-07-06,2026-07-06
sem_cuju_product-manager-growth-discovery_frankenthal,Product Manager - Growth & Discovery (m/f/d),CUJU,Frankenthal,,,arbeitnow,,,True,https://www.arbeitnow.com/jobs/companies/cuju/product-manager-growth-discovery-frankenthal-19616,professional / experienced,"Analytics / BI,Remote,Product Management",,,,,2026-07-06T07:00:07.313495+00:00,True,remote,german_required,Unspecified,2026-07-06,2026-07-06
sem_da-vinci-engineering_engineer-adaptive-validation_raunheim,(Senior) Engineer Adaptive Validation (m/f/d),Da Vinci Engineering GmbH,Raunheim,65479.0,Hessen,ba_api,,,False,https://www.arbeitsagentur.de/jobsuche/jobdetail/13433-3FW5112YA25IECX5-S,,,,,2026-06-12,2026-06-12T14:12:20.723,2026-07-06T07:01:03.142629+00:00,True,onsite,english_only,Germany,2026-07-06,2026-07-06
sem_databricks_pre-sales-solutions-architect-healthcare_amsterdam-netherlands,Pre-sales Solutions Architect - Healthcare,Databricks,"Amsterdam, Netherlands",,,direct,greenhouse,Field Engineering - Other,False,https://databricks.com/company/careers/open-positions/job?gh_jid=8455752002,,"AI / ML,Data Engineering,Cloud / DevOps,Analytics / BI,Junior / Entry Level",,,,2026-07-01T18:31:34-04:00,2026-07-06T07:00:46.082166+00:00,True,hybrid,english_only,Netherlands,2026-07-06,2026-07-06
sem_databricks_solutions-architect-benelux-hunter-pre-sales_amsterdam-netherlands,Solutions Architect (Benelux Hunter Pre-sales),Databricks,"Amsterdam, Netherlands",,,direct,greenhouse,Field Engineering - Other,False,https://databricks.com/company/careers/open-positions/job?gh_jid=8609868002,,"AI / ML,Data Engineering,Cloud / DevOps,Analytics / BI,Junior / Entry Level",,,,2026-07-01T18:31:45-04:00,2026-07-06T07:00:46.082166+00:00,True,hybrid,english_only,Netherlands,2026-07-06,2026-07-06
sem_david-untermann_senior-sales-consultant-vollzeit-german-speaking_m-nchen,Senior Sales Consultant - Vollzeit (German Speaking),David Untermann,München,,,arbeitnow,,,False,https://www.arbeitnow.com/jobs/companies/david-untermann/senior-sales-consultant-vollzeit-german-speaking-munchen-406484,"Full-time fixed-term,mid","Property,high school or equivalent",,,,,2026-07-06T07:00:07.313495+00:00,True,onsite,bilingual,Germany,2026-07-06,2026-07-06
sem_davita-deutschland_pflegedienstleitung-mit-schwerpunkt-zentrumsmanagement_iserlohn,Pflegedienstleitung (m/w/d) mit Schwerpunkt Zentrumsmanagement,DaVita Deutschland AG,Iserlohn,,,arbeitnow,,,False,https://www.arbeitnow.com/jobs/companies/davita-deutschland-ag/pflegedienstleitung-mit-schwerpunkt-zentrumsmanagement-iserlohn-310234,,Administration,,,,,2026-07-06T07:00:07.313495+00:00,False,onsite,german_required,Other,2026-07-06,2026-07-06
sem_decorum-consulting_senior-consultant-sap-successfactors_kevelaer,Senior Consultant SAP SuccessFactors (m/w/d),Decorum Consulting GmbH,Kevelaer,47625.0,Nordrhein-Westfalen,ba_api,,,False,https://www.arbeitsagentur.de/jobsuche/jobdetail/10001-1002595801-S,,,,,2026-06-03,2026-06-03T10:33:27.755,2026-07-06T07:01:03.142629+00:00,True,onsite,english_only,Germany,2026-07-06,2026-07-06
sem_dein-finanzmanangment_mitarbeiter-kundenbetreuung-datenerfassung-teilzeit-minijob-werkstudent_nuremberg,Mitarbeiter (m/w/d) Kundenbetreuung & Datenerfassung (Teilzeit / Minijob / Werkstudent),Dein Finanzmanangment,Nuremberg,,,arbeitnow,,,False,https://www.arbeitnow.com/jobs/companies/dein-finanzmanangment/mitarbeiter-kundenbetreuung-datenerfassung-teilzeit-minijob-werkstudent-nuremberg-301723,,"Working Student,Private Banking",,,,,2026-07-06T07:00:07.313495+00:00,False,onsite,german_required,Germany,2026-07-06,2026-07-06
